"Time Frame","Date","Ta (°C)","Tm (°C)","I3 (W/m2)","I15 (W/m2)","P (kW)","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","4/20/12 4:50 AM","12.97116666666667","10.4545","0","0","0","","",""
"5","4/20/12 5:50 AM","12.3925","9.501833333333334","0","0","0","","",""
"6","4/20/12 6:50 AM","12.7825","10.19383333333333","0","0","0.008566666666666667","","",""
"7","4/20/12 7:50 AM","13.551","11.8745","30.35283333333333","30.703","23.14361666666667","","",""
"8","4/20/12 8:50 AM","15.42516666666667","17.67783333333333","52.03899999999998","51.48699999999999","40.46128333333334","","",""
"9","4/20/12 9:50 AM","16.95283333333333","30.072","281.0473333333333","285.6398333333333","229.2388","","",""
"10","4/20/12 10:50 AM","18.31433333333333","38.55383333333334","569.7416666666667","685.0416666666666","509.1024333333332","","",""
"11","4/20/12 11:50 AM","19.91483333333333","45.85383333333333","801.2070000000001","869.4585000000002","685.8513833333332","","",""
"12","4/20/12 12:50 PM","20.24266666666667","46.19983333333332","930.7278333333333","1002.729666666667","775.7981333333331","","",""
"13","4/20/12 1:50 PM","20.557","43.258","961.6288333333339","1023.1965","791.8012000000001","","",""
"14","4/20/12 2:50 PM","20.27433333333333","34.5025","917.8988333333332","964.6666666666669","754.2566833333334","","",""
"15","4/20/12 3:50 PM","19.74383333333333","26.3505","517.4901666666666","541.7638333333332","451.7957166666668","","",""
"16","4/20/12 4:50 PM","19.4115","24.32916666666667","302.0538333333333","299.9086666666666","268.0202333333333","","",""
"17","4/20/12 5:50 PM","17.26433333333334","18.51816666666667","216.8233333333334","220.1231666666667","197.0734","","",""
"18","4/20/12 6:50 PM","15.03066666666666","12.67866666666667","56.255","56.34699999999999","49.12756666666667","","",""
"19","4/20/12 7:50 PM","14.51016666666666","12.1105","23.011","22.46449999999999","19.06843333333334","","",""
"20","4/20/12 8:50 PM","13.30333333333333","11.48333333333333","1.844","1.793","1.660433333333334","","",""
"21","4/20/12 9:50 PM","12.4935","10.5705","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","4/21/12 4:50 AM","10.62033333333333","6.029333333333334","0","0","0","","",""
"5","4/21/12 5:50 AM","10.55316666666667","5.994166666666668","0","0","0","","",""
"6","4/21/12 6:50 AM","10.722","6.483000000000001","0","0","0.01823333333333333","","",""
"7","4/21/12 7:50 AM","12.01966666666667","8.883333333333333","38.11666666666667","39.48133333333332","22.70635","","",""
"8","4/21/12 8:50 AM","15.33133333333333","22.98883333333334","114.0421666666666","131.6835","91.13789999999997","","",""
"9","4/21/12 9:50 AM","17.31183333333333","31.64566666666667","445.5456666666666","480.8308333333333","383.0818666666665","","",""
"10","4/21/12 10:50 AM","18.4545","36.144","639.2406666666667","706.403","544.617233333333","","",""
"11","4/21/12 11:50 AM","19.52933333333334","43.47266666666667","731.7451666666667","807.7594999999998","626.9016833333334","","",""
"12","4/21/12 12:00 PM","19.859","42.301","917.7001666666667","982.0768333333331","761.7610999999999","","",""
"15","4/22/12 3:59 PM","23.242","33.93333333333333","966.7699999999999","1027.152857142857","793.4838571428572","","",""
"16","4/22/12 4:39 PM","23.77125","30.26375","320.6865","290.6865","236.510675","","",""
"17","4/22/12 5:59 PM","20.486","19.3175","82.0155","72.57766666666666","56.53961666666669","","",""
"18","4/22/12 6:59 PM","17.74733333333333","14.5765","10.37216666666666","10.50383333333333","8.477550000000003","","",""
"19","4/22/12 7:59 PM","15.82183333333334","11.89433333333333","0","0","0","","",""
"20","4/22/12 8:59 PM","14.68366666666667","10.96","0","0","0","","",""
"21","4/22/12 9:39 PM","14.20875","9.752500000000001","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","4/23/12 3:59 AM","13.193","9.1","0.07381818181818181","0.08436363636363636","0.06054545454545455","","",""
"4","4/23/12 4:59 AM","13.43566666666667","9.732333333333335","50.50033333333334","55.85583333333332","32.14131666666666","","",""
"5","4/23/12 5:59 AM","14.33016666666667","11.58266666666667","186.1783333333333","193.2693333333333","154.3261000000001","","",""
"6","4/23/12 6:59 AM","16.49183333333333","16.29883333333333","163.0760869565217","164.4819565217392","148.8334130434783","","",""
"7","4/23/12 7:39 AM","17.22475","18.2","607.5225000000002","541.7228125","491.1182812499999","","",""
"8","4/23/12 8:58 AM","20.60033333333334","33.52633333333333","509.4423333333333","499.3385","439.7503","","",""
"9","4/23/12 9:58 AM","20.53366666666667","33.31733333333333","363.7126666666668","371.2458333333333","306.5430166666666","","",""
"10","4/23/12 10:58 AM","20.47783333333333","28.75966666666666","290.2686666666667","273.7873333333333","274.0999333333333","","",""
"11","4/23/12 11:58 AM","20.4335","29.962","166.252","165.5864444444445","160.0977777777778","","",""
"12","4/23/12 12:53 PM","18.1615","19.8955","237.7994999999998","230.9106666666667","232.7047999999997","","",""
"13","4/23/12 1:53 PM","18.65583333333333","20.44866666666666","108.1908333333334","105.1851666666667","98.8490666666667","","",""
"14","4/23/12 2:53 PM","17.647","17.7055","96.12166666666666","93.98716666666671","86.07671666666667","","",""
"15","4/23/12 3:53 PM","16.801","17.03833333333333","56.68466666666666","56.12616666666666","47.72268333333334","","",""
"16","4/23/12 4:53 PM","16.24716666666666","15.789","25.97950000000001","25.56516666666666","19.52498333333335","","",""
"17","4/23/12 5:53 PM","15.95933333333333","14.97083333333333","1.123333333333333","1.195833333333333","0.7402500000000001","","",""
"18","4/23/12 6:53 PM","15.40666666666667","14.24183333333333","0","0","0","","",""
"19","4/23/12 7:53 PM","15.19833333333333","13.95","0","0","0","","",""
"20","4/23/12 8:53 PM","14.9455","13.5015","0","0","0","","",""
"21","4/23/12 9:53 PM","14.519","13.03966666666667","0.05653846153846154","0.04461538461538461","0.03163461538461539","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","4/24/12 4:53 AM","14.31033333333333","11.78083333333333","32.44033333333333","32.07583333333334","18.75453333333333","","",""
"5","4/24/12 5:53 AM","14.70633333333334","12.429","208.7571666666667","215.3401666666666","157.2650833333334","","",""
"6","4/24/12 6:53 AM","16.425","15.77716666666667","386.987","422.1693333333334","337.2564166666665","","",""
"7","4/24/12 7:53 AM","18.046","24.4435","591.9358333333332","653.424833333333","514.12235","","",""
"8","4/24/12 8:53 AM","19.91866666666667","32.98683333333333","757.923","819.0329999999998","648.1023000000001","","",""
"9","4/24/12 9:53 AM","21.67","40.71083333333333","853.3184999999996","910.4930000000001","709.4723499999999","","",""
"10","4/24/12 10:53 AM","22.59483333333334","44.09366666666667","936.1700000000001","986.844333333333","768.3161166666664","","",""
"11","4/24/12 11:53 AM","23.5015","46.80500000000001","928.6496666666662","963.9164999999997","758.6792166666667","","",""
"12","4/24/12 12:53 PM","24.20483333333333","46.0445","853.6499999999999","871.5956666666665","700.4317000000004","","",""
"13","4/24/12 1:53 PM","24.45083333333333","43.65433333333334","719.3036666666663","716.1084999999999","586.5421333333331","","",""
"14","4/24/12 2:53 PM","24.306","40.50666666666667","538.7109999999999","520.1981666666666","431.8663333333334","","",""
"15","4/24/12 3:53 PM","23.757","34.566","324.8743333333334","292.5766666666667","235.2546666666667","","",""
"16","4/24/12 4:53 PM","23.61866666666667","27.96816666666667","128.0595","99.78483333333337","75.59188333333331","","",""
"17","4/24/12 5:53 PM","22.26116666666667","21.464","7.867999999999999","7.867500000000001","5.773066666666669","","",""
"18","4/24/12 6:53 PM","18.35033333333334","15.45416666666667","0","0","0","","",""
"19","4/24/12 7:53 PM","16.78066666666667","13.19483333333333","0","0","0","","",""
"20","4/24/12 8:53 PM","15.75216666666667","11.82866666666667","0","0","0","","",""
"21","4/24/12 9:53 PM","15.17883333333334","11.39966666666667","0.1250980392156863","0.1815686274509804","0.1248431372549019","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","4/25/12 4:53 AM","12.4295","8.275500000000001","50.62049999999999","56.25466666666666","26.56098333333333","","",""
"5","4/25/12 5:53 AM","12.83283333333333","9.1515","208.4268333333333","221.3506666666667","179.1339833333333","","",""
"6","4/25/12 6:53 AM","16.053","16.37766666666667","245.5733333333334","251.1123333333332","212.4920666666666","","",""
"7","4/25/12 7:53 AM","17.88566666666667","19.59866666666667","623.9798333333332","674.2486666666665","523.8831833333335","","",""
"8","4/25/12 8:53 AM","20.01083333333333","32.17833333333333","652.3213333333334","666.2671666666669","534.8165333333332","","",""
"9","4/25/12 9:53 AM","20.467","34.05116666666667","938.7671666666666","996.543","770.2880333333331","","",""
"10","4/25/12 10:53 AM","20.70966666666667","34.86183333333333","951.3749999999999","1004.369666666666","777.09745","","",""
"11","4/25/12 11:53 AM","20.2595","34.49666666666666","817.9633333333333","870.7598333333336","687.2370166666668","","",""
"12","4/25/12 12:53 PM","19.7405","33.01533333333334","884.7535000000003","905.9743333333334","715.4362500000002","","",""
"13","4/25/12 1:53 PM","19.85766666666667","32.81016666666667","759.6021666666663","760.3586666666669","608.9908166666667","","",""
"14","4/25/12 2:53 PM","19.9125","31.629","571.3413333333333","551.4299999999999","452.8712500000001","","",""
"15","4/25/12 3:53 PM","20.04516666666667","30.23633333333333","342.8163333333333","309.2173333333332","244.1770833333334","","",""
"16","4/25/12 4:53 PM","20.84383333333333","24.1235","139.0411666666667","101.5181666666666","72.19941666666669","","",""
"17","4/25/12 5:53 PM","19.76233333333333","18.0675","8.3485","8.403499999999999","6.449166666666664","","",""
"18","4/25/12 6:53 PM","15.76516666666667","12.19816666666667","0","0","0","","",""
"19","4/25/12 7:53 PM","14.04683333333333","9.063000000000001","0","0","0","","",""
"20","4/25/12 8:53 PM","12.7085","6.662166666666667","0","0","0","","",""
"21","4/25/12 9:43 PM","12.1562","6.260399999999999","0.136078431372549","0.1813725490196078","0.141","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","4/26/12 4:53 AM","8.175500000000001","2.614333333333334","55.2345","65.27583333333332","25.77028333333334","","",""
"5","4/26/12 5:53 AM","9.032","3.969333333333334","200.9205000000001","226.5805","180.8064166666666","","",""
"6","4/26/12 6:53 AM","12.39033333333333","12.136","431.8966666666667","486.6733333333333","390.78075","","",""
"7","4/26/12 7:53 AM","17.0065","23.53716666666667","648.5193333333334","698.5348333333333","535.3879500000002","","",""
"8","4/26/12 8:53 AM","19.16033333333333","34.51416666666666","803.7625000000002","866.2776666666665","664.2574499999999","","",""
"9","4/26/12 9:53 AM","21.20266666666667","46.99133333333333","908.1721666666667","970.59","727.9093166666664","","",""
"10","4/26/12 10:53 AM","22.72933333333333","55.18883333333334","956.9708333333334","1001.525166666667","755.9456666666669","","",""
"11","4/26/12 11:53 AM","23.30383333333333","49.52966666666666","947.5340000000001","977.4894999999999","750.0031833333331","","",""
"12","4/26/12 12:53 PM","23.48","44.62416666666667","872.3643333333332","882.3489999999998","690.370333333333","","",""
"13","4/26/12 1:53 PM","24.2545","45.59350000000001","744.0770000000001","736.898","591.1074833333337","","",""
"14","4/26/12 2:53 PM","24.52983333333333","42.24416666666667","568.7029999999999","542.7413333333334","443.5026666666669","","",""
"15","4/26/12 3:53 PM","23.72116666666667","33.69033333333334","355.3939999999999","313.0595","248.7805","","",""
"16","4/26/12 4:53 PM","25.04716666666667","30.04333333333333","142.4518333333334","97.79766666666666","70.85528333333335","","",""
"17","4/26/12 5:53 PM","23.27283333333333","22.34266666666667","7.048500000000001","7.273166666666667","6.022866666666665","","",""
"18","4/26/12 6:53 PM","18.054","13.851","0","0","0","","",""
"19","4/26/12 7:53 PM","15.88633333333333","9.661166666666668","0","0","0","","",""
"20","4/26/12 8:53 PM","14.64","7.749166666666667","0","0","0","","",""
"21","4/26/12 9:53 PM","13.274","7.379166666666666","0","0","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","4/27/12 4:53 AM","9.5","2.959","0","0","0","","",""
"5","4/27/12 5:53 AM","9.5","2.959","0","0","0","","",""
"6","4/27/12 6:53 AM","9.5","2.959","481.3434999999998","509.3341666666668","403.6138833333335","","",""
"7","4/27/12 7:53 AM","17.78633333333333","22.73033333333333","668.3358333333333","724.3200000000001","549.5009000000001","","",""
"8","4/27/12 8:53 AM","20.376","32.3255","832.3033333333334","893.6656666666667","687.6103833333333","","",""
"9","4/27/12 9:53 AM","21.68566666666667","35.90183333333334","943.0971666666665","1005.141333333333","762.9016666666669","","",""
"10","4/27/12 10:53 AM","22.20866666666667","38.361","994.8588333333335","1048.224166666666","787.3338","","",""
"11","4/27/12 11:53 AM","22.83883333333334","39.51133333333333","983.486166666667","1020.521333333334","777.4261999999997","","",""
"12","4/27/12 12:53 PM","23.60133333333333","39.3905","905.8893333333334","922.4376666666667","721.1370666666664","","",""
"13","4/27/12 1:53 PM","23.86533333333334","37.47433333333333","772.1918333333336","765.9978333333332","608.6846333333331","","",""
"14","4/27/12 2:53 PM","24.42616666666666","34.53483333333333","588.7294999999999","564.2026666666667","458.8601999999998","","",""
"15","4/27/12 3:53 PM","24.72933333333333","31.281","393.8756250000001","348.9335416666667","278.491875","","",""
"16","4/27/12 4:43 PM","24.7968","26.7486","147.9186666666666","101.7746666666667","71.2133166666667","","",""
"17","4/27/12 5:58 PM","23.54483333333333","21.32","7.999666666666665","8.371166666666666","6.053516666666669","","",""
"18","4/27/12 6:58 PM","18.96816666666667","16.22116666666667","0","0","0","","",""
"19","4/27/12 7:58 PM","16.50116666666667","12.94616666666667","0","0","0","","",""
"20","4/27/12 8:58 PM","15.361","10.94216666666667","0","0","0","","",""
"21","4/27/12 9:58 PM","14.97683333333333","10.377","0.3647826086956522","0.4654347826086956","0","","",""
"22","0","0","0","0","0","0","","",""
"23","0","0","0","0","0","0","","",""
"24","0","0","0","0","0","0","","",""
"1","0","0","0","0","0","0","","",""
"2","0","0","0","0","0","0","","",""
"3","0","0","0","0","0","0","","",""
"4","4/28/12 4:58 AM","15.31733333333334","12.99766666666667","56.29416666666668","61.611","0.3232826086956522","","",""
"5","4/28/12 5:58 AM","15.70216666666667","13.87083333333333","236.2118333333333","261.3350000000001","29.36770000000001","","",""
"6","4/28/12 6:58 AM","17.63116666666667","19.16666666666667","452.8948333333335","495.025","182.2612","","",""
"7","4/28/12 7:58 AM","19.2415","24.41916666666667","645.7318333333333","698.5728333333335","386.5366166666666","","",""
